"","WhatsApp","control","curso_verificacion","curso","verificacion","curso_pooled","verificacion_pooled","blockid1","edad","gender","education","journalist","knowledge_verify","know_to_verify","know_fact_checkers_sum","freq_use_whats","freq_use_social","fuentes_principales_sum","cuentas_social_infor_sum_1","cuentas_social_infor_sum_2","cuentas_social_infor_sum_3","freq_desc_comp","freq_analyze","freq_veri_compar","knowledge_verify_end","recent_cases_sum_end","know_to_verify_end","know_fact_checkers_sum_end","fuentes_principales_sum_end","cuentas_social_infor_Nontrad_end","cuentas_social_infor_trad_end","freq_desc_comp_end","cree_falsa_do_1_end","cree_falsa_do_3_end","cree_falsa_do_4_end","freq_analyze_end","freq_veri_compar_end","cree_falsa_do_index_end","cuentas_social_infor_Nontrad","cuentas_social_infor_trad","freq_tipos_1","freq_tipos_2","freq_tipos_3","freq_tipos_4","freq_tipos_5","freq_tipos_6","confia_1","confia_2","confia_3","confia_4","confia_5","confia_6","knowledge_plat_1","knowledge_plat_2","knowledge_plat_3","knowledge_plat_4","knowledge_plat_5","knowledge_plat_6","problemas_1","problemas_2","problemas_3","problemas_4","problemas_5","problemas_6","characts_false_1","characts_false_2","characts_false_3","characts_false_4","characts_false_5","characts_false_6","characts_false_7","characts_false_8","characts_false_9","characts_false_10","forms_verify_1","forms_verify_2","forms_verify_3","forms_verify_4","forms_verify_5","forms_verify_6","case1_hyp_2","case2_hyp_2","case3_hyp_2","case1_hyp_1","case2_hyp_1","case3_hyp_1","freq_tipos_1_end","freq_tipos_2_end","freq_tipos_3_end","freq_tipos_4_end","freq_tipos_5_end","freq_tipos_6_end","confia_1_end","confia_2_end","confia_3_end","confia_4_end","confia_5_end","confia_6_end","freq_plat_false_1_end","freq_plat_false_2_end","freq_plat_false_3_end","freq_plat_false_4_end","freq_plat_false_5_end","freq_plat_false_6_end","knowledge_plat_1_end","knowledge_plat_2_end","knowledge_plat_3_end","knowledge_plat_4_end","knowledge_plat_5_end","knowledge_plat_6_end","problemas_1_end","problemas_2_end","problemas_3_end","problemas_4_end","problemas_5_end","problemas_6_end","characts_false_1_end","characts_false_2_end","characts_false_3_end","characts_false_4_end","characts_false_5_end","characts_false_6_end","characts_false_7_end","characts_false_8_end","characts_false_9_end","characts_false_10_end","forms_verify_1_end","forms_verify_2_end","forms_verify_3_end","forms_verify_4_end","forms_verify_5_end","forms_verify_6_end","case1_hyp_2_end","case2_hyp_2_end","case3_hyp_2_end","case1_hyp_1_end","case2_hyp_1_end","case3_hyp_1_end","case1_hyp_3_end","case2_hyp_3_end","case3_hyp_3_end","temas_2","temas_2_end","freq_plat_false_9_end","confia_9_end","avoid_mis_1_end","avoid_mis_2_end","knowledge_plat_11_end","avoid_mis_4_end","freq_tipos_9_end","avoid_mis_3_end","freq_plat_false_1","freq_plat_false_2","freq_plat_false_3","freq_plat_false_4","freq_plat_false_5","freq_plat_false_6","freq_tipos_7_end","freq_tipos_8_end","confia_7_end","confia_8_end","freq_plat_false_7_end","freq_plat_false_8_end","knowledge_plat_9_end","knowledge_plat_10_end","edad25","edad35","edad45","edad55","edu7","edu8","edu9","edu10","consumption_baseline","trust_baseline","false_baseline","characts_index","knowledge_identify_baseline","index_mec_importance_baseline","forms_index","index_know_verify_baseline","hyp_sharing_index","index_sharing_baseline","ver_beh_baseline","index_false_trust_baseline","trust_end","false_end","index_false_trust","index_mec_importance_end","characts_index_end","forms_index_end","index_mec_attention","index_know_identify","index_know_verify","index_consumption","index_sharing","index_verifying","false_traditional_end","false_social_end","trust_traditional_baseline","trust_social_baseline","trust_traditional_end","trust_social_end","consumption_traditional_baseline","consumption_social_baseline","consumption_traditional_end","consumption_social_end","Age","Edu","weight1","weight2"
"185",0,1,0,0,0,0,0,"32_a",46,1,11,1,3,3,3,6,5,4,1,0,3,2,4,4,3,1,3,3,5,0,5,2,1,0,0,3,4,0.218872156190839,2,0,6,5,4,5,5,4,4,5,3,4,2,5,0,0,0,1,1,0,4,5,5,3,3,3,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,2,4,5,4,2,2,6,5,3,4,5,3,4,5,2,2,3,5,2,2,4,4,4,2,0,0,0,1,1,0,4,5,5,5,5,5,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,5,4,2,2,2,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0.575851293297438,-0.42299966583549,-0.284286888966649,0.2,0.442361420020756,-0.495160690703062,1,1.35889877972999,1.15215043914631,-1.38955757310789,-0.0367771585863697,-0.402892448503096,-1.1319643779158,-1.05375457066629,-0.363273761467459,0.394334426546171,0.6,0.666666666666667,-1.11133996491052,0.530840670975568,0.529027426287911,0.782574578829012,-0.52596061076215,0.206613474345045,-0.285943776498868,-1.2147437400794,0.687870701874405,-1.37900078463067,0.353188787835394,-1.35190416540919,0.731132767954323,-0.0219799145246951,0.526029820906315,0.187764289717024,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"186",0,0,0,1,0,1,0,"32_a",46,0,10,0,3,3,3,6,6,2,1,0,4,1,3,3,4,3,4,3,4,1,1,1,0,1,0,4,4,0.0797952827119486,1,0,5,3,5,6,6,5,4,4,3,2,2,2,0,0,1,1,1,1,4,5,5,4,5,5,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,2,2,1,2,2,1,5,3,5,5,5,5,4,5,1,2,2,2,4,4,4,5,4,4,0,0,0,1,1,1,5,5,5,5,5,5,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,5,5,5,2,2,2,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,-0.882371801537091,0.994628277956518,-2.29535145754346,0.4,0.123282721377471,0.0870484556677733,0,-0.220859921135269,-0.456320008173235,-0.666474094626028,-1.17196545361898,-0.0177718027358085,-0.0493650932139739,-0.257017340612523,1.15029472860194,0.609943275416287,0.2,0,0.122593857040489,1.54903813023926,-0.0263099930674662,-0.245453055296914,-0.753305344863592,0.206613474345045,-2.29228213584103,1.68620825788787,0.393899811258145,0.608464228552303,-0.168964403151107,0.404623851694953,0.074756707709535,-1.06718863992948,0.268092487472155,-0.700946180685161,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"187",0,0,0,0,1,0,1,"1_a",22,1,8,0,3,3,0,6,5,5,1,1,3,3,3,4,3,0,3,0,4,2,0,1,1,0,0,3,3,0.218872156190839,2,0,6,6,6,1,6,2,5,5,3,1,2,2,0,0,0,1,1,0,4,5,4,3,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3,3,3,1,3,1,5,6,4,1,4,1,4,5,4,1,2,3,1,1,3,4,3,3,0,0,0,1,0,1,4,4,5,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,4,3,1,1,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,2.7509826534531,1.67374631903781,-0.79063521099946,0.2,0.442361420020756,-0.460152620238428,1,0.11742874859526,-1.01518811361675,0.940392288060453,-0.0367771585863697,1.12842385998967,1.59176779470346,0.731678230179541,0.154850507723849,-0.258538306886937,0.2,0.666666666666667,-1.11133996491052,0.174455025634925,-0.663485779388098,2.96951128686306,0.0200471969278136,-0.868240892191538,1.52043835566105,-0.484960235274242,1.06166819391644,0.921471214655644,1.3974951698084,0.354770284249328,1.77550774092908,1.16825014956788,0.882913517558208,2.02261729954166,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"188",0,0,0,0,1,0,1,"16_a",41,1,9,0,1,1,0,5,5,0,1,0,4,1,3,5,1,0,1,0,0,0,1,1,1,0,0,2,3,0.218872156190839,1,4,5,5,6,5,5,6,5,4,2,4,2,5,0,0,1,1,1,0,4,5,4,4,4,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,4,3,1,1,2,5,3,2,4,6,4,5,3,1,2,1,4,1,1,4,3,3,3,0,0,0,0,1,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5,4,1,1,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0.624804634638291,-0.829001885159437,-0.291451248743863,0.4,-1.30048731977875,-0.300529746018674,0.333333333333333,-2.08593617574993,-0.524453877184223,-0.604257538610018,1.09841113644624,-0.751051094090578,-0.621908977852878,-0.666880783230113,-0.741086686900679,0.609943275416287,0.2,0.333333333333333,-2.34527378686152,-0.938177452397466,-2.24391378717468,-1.33290451114003,0.0200471969278136,-0.868240892191538,0.717225403172215,-1.40240062245852,0.261476923364957,-1.37900078463067,-0.628006395939682,-0.00779307198870073,1.1236547954092,-0.702834521652109,-0.71882820306582,-0.562619109053657,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"189",0,1,0,0,0,0,0,"29_a",30,0,11,0,3,3,1,6,6,0,1,1,3,1,3,4,3,0,3,1,3,4,0,1,1,0,0,4,5,0.218872156190839,2,0,5,5,1,1,6,6,5,5,1,1,3,3,0,0,0,1,1,1,5,5,5,5,5,5,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,4,2,4,1,1,1,5,6,1,2,6,2,5,5,1,1,3,1,1,1,4,4,3,3,0,0,0,1,1,1,5,5,5,5,5,5,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,5,4,4,1,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,-0.924441490865572,-0.469445065373128,0.211314893400341,0.6,1.39667546460383,0.627595122767267,1,0.531252092306836,-1.01518811361675,-0.212550315814281,-0.0367771585863697,-0.475562482805382,0.2529200347544,0.478257982580968,0.271087235609797,0.609943275416287,0.8,1,0.122593857040489,1.25893011957951,0.272239191803371,0.207422886416165,0.0200471969278136,1.28146784088163,0.717225403172215,0.15375755550607,0.0492274340459973,0.0337024678750694,0.131255828754198,0.767187207932982,-0.609431635007211,-0.193459064686943,-0.104007172979767,0.582137111689674,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"190",0,0,1,0,0,1,1,"7_a",18,1,5,0,3,3,0,6,6,0,1,0,4,2,3,4,3,0,4,0,0,0,2,1,1,0,0,4,4,0.218872156190839,1,0,4,4,5,3,6,6,5,5,3,3,4,4,0,0,1,0,0,0,5,5,5,4,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,4,4,4,6,3,4,6,6,6,3,4,1,2,2,2,2,3,1,5,5,3,0,0,0,0,1,0,5,5,5,5,5,5,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,-0.335948642678291,-0.575131974211319,-0.79063521099946,0.4,-1.76904942645369,0.140259740603968,0.333333333333333,-0.935743718648245,2.13361891201136,-2.17297201869936,-0.0367771585863697,-0.843233592249304,-0.54274362379196,1.33940657889591,-3.36234104403868,0.609943275416287,0.4,0.333333333333333,0.122593857040489,-0.0459434174577777,-0.680602629444009,-1.38178239320667,0.0200471969278136,0.206613474345045,1.53443076860367,-0.853913151976705,1.06166819391644,-1.48008025111219,-0.848815747403352,0.404623851694953,0.125184563806042,-0.67912181620944,0.2258069886865,-1.70737532979699,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"191",0,0,1,0,0,1,1,"21_a",23,0,8,1,2,2,0,6,3,3,1,1,3,1,2,2,2,0,2,0,2,0,2,2,0,0,1,2,2,0.169530653116859,2,0,4,5,1,3,2,2,4,4,1,1,1,3,0,0,1,1,1,1,4,2,5,5,5,5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,2,5,4,4,2,2,2,4,1,1,1,2,5,5,1,1,1,2,3,2,4,4,5,4,0,0,1,1,1,1,4,5,5,4,5,5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,4,1,2,3,2,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,1.32903491273098,0.110116419105719,-0.787053031110853,0.6,-0.111445276909105,-0.610189802134351,1,-0.457667479955583,1.15215043914631,-1.96602887504526,-2.30715374865159,-0.261162303406898,0.919950417899576,0.432971757362874,0.198669924433728,0.287706795661614,0.6,1,-2.34527378686152,-0.41685389762757,-0.646368929332187,1.31573226259232,-1.75074531423007,-1.94309525872812,-0.699848643805987,0.829467429818698,-0.618540948612293,0.901605934118694,0.131255828754198,1.24372032503835,-0.910144179718896,2.5303875823647,-1.59326776289325,3.00843805573163,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"192",0,1,0,0,0,0,0,"19_a",25,0,8,1,2,2,0,6,6,1,1,0,4,3,3,3,3,0,3,0,0,3,0,1,1,0,0,3,3,0.218872156190839,1,0,4,3,5,6,6,6,5,5,1,1,1,2,0,0,0,1,1,1,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,5,4,4,2,2,2,3,3,4,6,6,5,5,5,2,1,1,2,2,1,3,4,4,4,0,0,0,1,1,1,5,4,5,5,5,5,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,5,2,2,2,5,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,-1.40032983357213,1.02009160841404,0.710498855655937,0.4,0.795703003752824,0.627595122767267,0.333333333333333,-1.51083994719909,0.034414228259289,0.0947612864529698,-1.17196545361898,1.10033747361077,1.52124216197934,1.46040904927336,-0.488030701512872,0.403633781391489,0.6,0.666666666666667,-1.11133996491052,1.07360820250848,-0.663485779388098,-2.02140304682764,-0.845404819549577,-0.868240892191538,1.10653348835393,0.634586043056105,0.0492274340459973,1.35542294777746,0.653409019740699,1.24372032503835,-0.225955837002151,-1.40761594349319,-0.634257205494509,-1.39104296976647,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"193",0,0,0,0,1,0,1,"36_a",37,0,9,1,4,4,1,6,6,5,1,1,2,4,4,4,4,5,4,0,5,0,5,5,0,1,0,4,4,0.0797952827119486,4,0,6,6,6,5,6,1,3,3,3,2,2,2,0,0,1,1,1,1,5,5,5,5,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,3,3,1,2,3,5,6,6,6,6,4,4,4,4,2,4,3,2,2,3,3,3,3,0,0,1,1,1,1,5,5,5,5,5,5,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,4,4,3,1,1,2,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,1.9980383210688,0.491671727286869,-0.291451248743863,0.2,0.358010719664048,0.532721358559731,0.333333333333333,0.0531758536141742,-0.0337196407516984,0.733449144406348,-0.0367771585863697,0.358029545258571,0.0422680519559875,-0.22645162359273,0.335106505668929,0.609943275416287,0.4,0.666666666666667,0.122593857040489,0.925765808067564,-0.142382060144543,0.599328408983533,0.997915894031138,0.206613474345045,0.517269175989966,-0.657867364396679,-0.273868571400145,0.608464228552303,1.01786405746146,-0.939487241725537,1.77550774092908,0.537351950086597,1.54086064458352,-1.07471060973595,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"194",0,1,0,0,0,0,0,"35_a",25,1,8,1,3,3,0,5,6,3,0,0,5,4,5,5,3,0,3,1,5,0,4,3,0,0,1,5,5,0.169530653116859,0,5,4,6,3,4,6,5,5,5,4,4,4,4,0,0,1,1,1,1,4,5,5,5,5,5,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,4,4,3,1,3,5,4,4,4,5,5,3,4,4,2,1,3,2,2,2,3,4,4,3,0,0,1,1,1,1,5,5,5,4,5,5,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,3,1,1,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,-0.548781961237348,-0.153836600523952,-0.291451248743863,0.8,0.489527183941898,0.324284244466197,1,0.11742874859526,0.947748832113351,-0.0499653011851243,1.09841113644624,-0.198768876614218,-0.0249884195178204,-0.0996090778483874,-0.543093300739017,0.50331564453173,0.4,1,1.35652767899149,-0.248719755764264,0.272239191803371,0.0397097884388358,0.299602927512142,1.28146784088163,0.517269175989966,-0.981704372932723,1.56788857385165,-1.79308723721553,-0.0264423245115457,0.333398219775423,0.134230793255862,-0.581525888406982,-0.0329709429012693,-0.0682814606241218,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"195",0,0,0,0,1,0,1,"21_a",26,0,9,1,4,4,2,6,5,5,0,0,5,4,3,3,3,2,3,2,3,0,5,4,0,0,1,3,4,0.169530653116859,0,5,5,5,1,1,6,4,4,4,1,1,2,2,0,0,0,1,1,1,5,5,5,5,5,5,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,4,3,3,1,1,2,5,5,1,2,4,4,5,4,1,1,3,3,2,2,4,5,3,3,0,0,1,1,1,1,5,5,4,4,4,5,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,5,5,5,1,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,-0.402119496238926,-0.0241239598298532,-0.291451248743863,0.8,1.99764792545483,0.627595122767267,1,1.52017166456926,-0.524453877184223,1.12515636720208,-1.17196545361898,-0.236726387114803,-0.792291669169759,0.14578016272562,-0.203913707092667,0.252510866578956,0.8,1,-1.11133996491052,0.450335880336786,0.669743593695375,0.153110075529568,1.01105474903194,0.206613474345045,-0.285943776498868,0.619569713198283,-0.618540948612293,0.921471214655644,-0.248375283592742,-0.100390768382137,-0.609431635007211,0.487395542440471,-0.418605370846004,0.817574469108958,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"196",0,1,0,0,0,0,0,"8_a",23,0,8,0,3,3,0,5,6,5,1,1,2,4,4,5,3,0,3,0,3,2,0,3,0,1,0,4,4,0.0797952827119486,3,2,4,5,2,2,4,5,4,4,4,1,2,3,0,0,1,1,1,1,5,5,5,5,5,5,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,4,2,5,2,2,2,4,3,2,2,4,2,4,4,3,1,1,2,2,2,3,4,4,4,0,0,1,1,1,1,5,5,5,5,5,5,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,4,3,2,1,4,3,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0.226773381603128,1.36122799382848,0.714081035544544,0.6,0.306404952659685,0.627595122767267,1,0.11742874859526,0.034414228259289,0.671232588390337,1.09841113644624,1.52848707239704,1.62915537548112,0.888008607371126,-0.116162788328951,0.609943275416287,0.4,1,0.122593857040489,-0.248719755764264,-0.125265210088632,0.485160970758467,-0.0329801362760859,0.206613474345045,0.517269175989966,0.288773280845567,0.900120191193365,0.467654200996882,0.495710866474956,1.24372032503835,-0.563526893635613,0.828036955275172,-1.00551626779282,1.45023918917,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"197",0,1,0,0,0,0,0,"20_a",27,1,9,1,2,2,1,4,4,2,1,1,3,1,3,3,3,0,3,2,3,3,1,3,0,0,1,4,3,0.169530653116859,3,0,3,3,3,4,4,4,4,4,2,2,2,2,0,0,1,1,1,1,5,4,4,2,5,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,2,4,2,2,2,4,4,3,5,5,3,2,2,2,2,2,2,2,2,3,4,4,4,0,0,1,1,1,1,5,5,5,5,5,5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,2,5,2,2,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,-0.469483522550715,0.397171413857514,-1.28623699336645,0.4,-0.294567508191319,-0.533082200816426,1,-0.0438441362440065,0.034414228259289,-1.05818131742176,-1.17196545361898,-0.176826958341219,-0.70839877866634,0.716197816223088,-2.00054188190347,0.609943275416287,0.2,1,0.122593857040489,-0.434041672835289,0.669743593695375,-0.358876363741907,0.21816613649949,-0.868240892191538,0.517269175989966,0.130050079923281,-0.112320568677074,0.608464228552303,-1.38614501301604,0.404623851694953,-1.2199029538804,0.682801507316382,-0.361944506413928,-0.0682814606241218,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"198",0,1,0,0,0,0,0,"31_a",52,0,8,0,4,3,0,6,5,3,1,0,4,1,5,5,3,1,3,0,3,1,3,3,0,1,0,4,4,0.0797952827119486,1,4,4,5,4,6,5,5,2,2,3,3,3,4,0,0,1,0,1,0,5,4,4,5,5,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,3,3,3,2,2,2,5,5,3,5,5,5,3,2,2,2,2,3,3,3,3,3,4,3,0,0,1,0,1,0,5,5,4,5,5,4,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,4,4,2,2,2,2,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,-0.452430105883727,-1.54274260864602,-0.79063521099946,0.6,-0.257713353813693,0.178625165578846,1,0.11742874859526,0.034414228259289,-1.05818131742176,1.09841113644624,-1.59579163021535,-0.874410284238513,-0.541224315336296,-0.619059897554085,0.368387803212544,0,0.666666666666667,0.122593857040489,-1.38938739182205,-0.663485779388098,-0.542435857746176,-0.114416927288737,0.206613474345045,-0.485900003681117,-0.410078243993323,-0.941636954058435,-1.04612851799037,-1.08592478111073,-0.0291651364626065,0.129707678530952,-0.60523859384965,0.239341756179312,-0.700946180685161,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"199",0,0,0,0,1,0,1,"1_a",23,1,8,0,2,2,0,6,6,5,0,0,5,3,3,3,2,0,2,0,5,0,5,3,1,0,0,3,3,0.218872156190839,0,5,5,4,3,6,4,5,4,5,2,2,2,3,0,0,1,1,1,1,1,5,1,5,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,3,4,5,2,2,2,3,3,4,4,5,4,4,4,3,5,3,2,2,2,3,4,3,3,0,0,1,1,1,1,5,5,5,5,5,5,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,5,3,1,1,1,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,-0.420300921648793,0.145903728166133,0.214897073288948,0.4,-0.294567508191319,-1.82550953886812,0.666666666666667,-0.984253713577335,0.034414228259289,0.0947612864529698,-1.17196545361898,0.165356846738356,-0.316013969246595,-0.688668091770874,-0.735859642305585,0.609943275416287,0.2,1,-1.11133996491052,-0.787497731769621,-0.646368929332187,-0.73488277992429,0.658935614502668,-0.868240892191538,0.517269175989966,-1.52239852190585,0.181650321939186,0.154647214893541,0.495710866474956,-1.20234346307232,-0.267337463648838,-0.143288547769822,-0.634257205494509,-0.128568070313496,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"200",0,1,0,0,0,0,0,"35_a",32,1,11,0,3,3,2,6,6,5,1,1,2,1,5,5,4,4,3,2,5,3,2,3,0,1,0,5,5,0.0797952827119486,3,0,6,6,5,6,6,5,5,4,2,1,4,4,0,0,1,1,1,1,4,5,5,5,5,5,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,5,3,5,1,1,1,6,6,6,6,6,6,4,5,1,1,1,5,3,3,5,5,4,5,0,0,1,1,1,1,4,5,5,5,5,5,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,3,3,3,1,3,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.285831814046492,-0.976016810434343,1.21326499780014,0.8,0.489527183941898,0.324284244466197,0.666666666666667,0.41848920239666,-1.01518811361675,-0.212550315814281,1.09841113644624,-0.465461211969892,-0.457324747624251,-0.513776992735066,-0.623660579286887,0.394334426546171,0.8,1,1.35652767899149,1.13220374123012,0.669743593695375,0.165674164023153,0.751035089188653,1.28146784088163,-2.09232590865878,0.934717072043696,0.261476923364957,-0.854066278905505,-0.168964403151107,-0.0576466394343252,1.4288904548458,-1.06718863992948,1.82754870931053,-1.70737532979699,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"201",0,0,0,0,1,0,1,"23_a",36,0,10,0,3,3,2,6,6,4,1,1,3,3,4,4,3,1,3,1,1,1,0,1,0,1,0,5,5,0.0797952827119486,3,1,5,5,5,6,6,4,4,4,3,3,3,3,0,1,1,0,1,0,4,4,5,5,5,5,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,4,4,5,2,1,1,5,5,4,4,5,4,4,4,2,2,2,2,2,3,3,3,3,3,0,1,0,0,0,0,5,4,5,5,5,5,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,3,4,4,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,-0.0136064169825245,-0.129810868668044,0.714081035544544,0.8,-1.03813870811572,0.0127928955993478,0.666666666666667,0.41848920239666,-0.456320008173235,0.486468509248706,-0.0367771585863697,0.199704272667756,0.278358282489632,-0.626500152926804,1.01830213776188,0.403633781391489,-0.6,0.333333333333333,1.35652767899149,-1.65191247462131,-0.804201946795561,0.450464942868866,0.112146671613798,1.28146784088163,-0.0719951363739975,-0.710775098037442,0.393899811258145,-0.592311504331613,-0.0264423245115457,0.404623851694953,0.77703750932592,-0.726761336365772,0.568315319691971,-0.128568070313496,"36+","Above Tertiary",0.707183333078768,0.607432188658205
